MSZoning,LotFrontage,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,FullBath,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,392.0,GasA,Gd,Y,SBrkr,770,1694,2,TA,Typ,1,TA,BuiltIn,Fin,2.0,TA,TA,Y,256,64,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,871.0,Unf,923.0,GasA,Gd,Y,SBrkr,767,1714,2,TA,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,256,48,WD,Abnorml
RL,63.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,414.0,Unf,691.0,GasA,Gd,Y,SBrkr,862,1553,2,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,0,44,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,938.0,GasA,Ex,Y,SBrkr,1342,2299,3,TA,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,188,30,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1168.0,GasA,Gd,Y,SBrkr,0,1187,2,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,21,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,903.0,GasA,Gd,Y,SBrkr,732,1642,2,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,290,84,WD,Normal
RL,160.0,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,1302.0,GasA,Fa,Y,SBrkr,0,1128,1,TA,Typ,1,TA,Attchd,Unf,2.0,TA,TA,P,0,108,WD,Alloca
RL,38.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,248.0,Unf,1166.0,GasA,Gd,Y,SBrkr,0,1179,2,TA,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,108,WD,Normal
RL,35.0,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,926.0,Unf,1312.0,GasA,Gd,Y,SBrkr,0,1321,1,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,64,WD,Normal
RL,98.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,986.0,Unf,1149.0,GasA,Ex,Y,SBrkr,1377,2541,3,Ex,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,120,32,WD,Normal
RL,52.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,710.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1101.0,Unf,2660.0,GasA,Ex,Y,SBrkr,0,2338,2,Gd,Typ,2,Gd,Attchd,Fin,3.0,Gd,TA,Y,0,135,New,Partial
RL,195.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1047.0,Unf,1100.0,GasW,TA,Y,SBrkr,0,1424,1,TA,Mod,0,Gd,2Types,Unf,3.0,TA,TA,N,144,0,WD,Normal
RL,61.0,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,797.0,Unf,1612.0,GasA,Ex,Y,SBrkr,0,1612,2,Ex,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,0,164,WD,Normal
RL,85.0,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558.0,Unf,2220.0,GasA,Ex,Y,SBrkr,0,2234,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,390,80,WD,Normal
RL,81.0,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,10,2006,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,250.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1152.0,Unf,1742.0,GasA,Ex,Y,SBrkr,0,2042,2,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,240,52,New,Partial
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1984,1984,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,256.0,Unf,1284.0,GasA,TA,Y,SBrkr,0,1284,2,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,COD,Abnorml
RL,78.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,725.0,GasA,Ex,Y,SBrkr,754,1479,2,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,167,72,WD,Normal
RL,93.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,1529.0,GasA,TA,Y,SBrkr,0,1664,2,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,WD,Normal
RL,61.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,1979,1979,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,TA,TA,CBlock,Gd,TA,No,ALQ,758.0,Unf,780.0,GasA,TA,Y,SBrkr,845,1930,2,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,192,72,WD,Normal
RL,79.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1984,1984,Gable,CompShg,Plywood,Plywood,BrkFace,98.0,TA,TA,CBlock,Gd,TA,No,ALQ,781.0,Unf,1153.0,GasA,TA,Y,SBrkr,0,1177,2,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,204,103,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,TA,TA,CBlock,Gd,TA,No,GLQ,903.0,Unf,1259.0,GasA,Ex,Y,SBrkr,0,1353,2,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,240,141,WD,Normal
RL,128.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,1625.0,GasA,TA,Y,SBrkr,0,1220,2,TA,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,64.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,1976,1976,Gable,CompShg,Plywood,Plywood,Stone,130.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,624.0,Rec,1228.0,GasA,TA,Y,SBrkr,0,1324,2,Gd,Typ,1,Fa,Attchd,Fin,2.0,TA,TA,Y,407,36,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,931.0,LwQ,1084.0,GasA,TA,Y,SBrkr,793,1877,2,TA,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,0,96,WD,Normal
RL,63.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1970,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,566.0,Unf,925.0,GasA,TA,Y,SBrkr,0,1422,1,TA,Min2,0,Gd,Detchd,Unf,2.0,TA,TA,Y,252,0,WD,Normal
RL,66.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,CBlock,TA,TA,No,ALQ,81.0,GLQ,914.0,GasA,Ex,Y,SBrkr,0,914,1,Ex,Typ,0,Gd,Attchd,RFn,1.0,TA,Gd,Y,120,0,WD,Normal
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,314.0,Unf,914.0,GasA,Ex,Y,SBrkr,0,914,1,TA,Typ,0,Gd,Basment,Unf,1.0,Fa,TA,Y,140,0,WD,Normal
RH,33.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,2001,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1337.0,GasA,Ex,Y,SBrkr,0,1337,2,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,136,68,WD,Normal
RH,26.0,Pave,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,1997,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,930.0,Unf,1405.0,GasA,Ex,Y,SBrkr,0,1337,2,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,68,WD,Normal
RM,21.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,567.0,TA,TA,CBlock,TA,TA,No,ALQ,312.0,Unf,525.0,GasA,TA,Y,SBrkr,567,1092,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,144,0,WD,Normal
RM,21.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,265.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,672.0,GasA,Ex,Y,SBrkr,546,1218,1,Ex,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,28,WD,Normal
RL,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,632.0,Unf,1061.0,GasA,TA,Y,SBrkr,0,1055,2,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,108,32,WD,Normal
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,988.0,GasA,TA,Y,SBrkr,0,988,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,96.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,378.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1151.0,Unf,1790.0,GasA,Ex,Y,SBrkr,0,1816,2,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,186,36,New,Partial
RL,91.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,1694.0,GasA,Ex,Y,SBrkr,0,1694,2,Gd,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,0,112,New,Partial
RL,110.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,2108.0,GasA,Ex,Y,SBrkr,0,2122,2,Gd,Typ,1,Ex,Attchd,Fin,3.0,TA,TA,Y,130,142,New,Partial
RL,107.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1304.0,Unf,1934.0,GasA,Ex,Y,SBrkr,713,2656,2,Ex,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,268,58,New,Partial
RL,110.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,190.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1108.0,GasA,Ex,Y,SBrkr,1402,2550,2,Ex,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,120,39,New,Partial
RL,105.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1430.0,Unf,1994.0,GasA,Ex,Y,SBrkr,0,2046,2,Ex,Typ,2,Gd,Attchd,Fin,3.0,TA,TA,Y,188,65,WD,Normal
RL,107.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1812.0,Unf,2552.0,GasA,Ex,Y,SBrkr,0,2552,2,Ex,Typ,2,Ex,Attchd,Fin,3.0,TA,TA,Y,130,28,New,Partial
RL,118.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,1704.0,GasA,Ex,Y,SBrkr,1036,2758,2,Ex,Typ,1,Ex,BuiltIn,Fin,3.0,TA,TA,Y,282,55,WD,Normal
RL,59.0,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,970.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1684.0,Unf,2320.0,GasA,Ex,Y,SBrkr,0,2290,2,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,192,30,New,Partial
RL,134.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1582.0,GasA,Ex,Y,SBrkr,570,2152,2,Gd,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,0,368,New,Partial
RL,82.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,918.0,GasA,Ex,Y,SBrkr,1142,2100,2,Ex,Typ,2,Gd,BuiltIn,Fin,3.0,TA,TA,Y,172,104,New,Partial
RL,94.0,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,1802.0,GasA,Ex,Y,SBrkr,0,1802,2,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,158,105,WD,Normal
RL,99.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1706.0,GasA,Ex,Y,SBrkr,1238,2956,2,Ex,Typ,1,Ex,BuiltIn,RFn,3.0,TA,TA,Y,194,50,WD,Normal
RL,110.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,1317.0,GasA,Ex,Y,SBrkr,1168,2385,2,Gd,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,192,228,WD,Normal
RL,68.58035714285714,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,Gd,TA,PConc,Ex,TA,Av,GLQ,669.0,Unf,895.0,GasA,Ex,Y,SBrkr,923,1818,2,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,196,104,New,Partial
RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,1614.0,GasA,Ex,Y,SBrkr,0,1614,2,Gd,Typ,0,Gd,Attchd,RFn,3.0,TA,TA,Y,100,38,WD,Normal
RL,71.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,1721.0,GasA,Ex,Y,SBrkr,0,1721,2,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,168,27,WD,Normal
RL,92.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1298.0,GasA,Ex,Y,SBrkr,530,1828,2,Gd,Typ,0,Gd,BuiltIn,RFn,3.0,TA,TA,Y,0,40,New,Partial
RL,34.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,1302.0,GasA,Ex,Y,SBrkr,0,1302,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,110,50,New,Partial
RL,34.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,1302.0,GasA,Ex,Y,SBrkr,0,1302,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,110,50,WD,Normal
RL,41.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,1362.0,GasA,Ex,Y,SBrkr,0,1362,2,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,192,28,WD,Normal
RL,34.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,1554.0,GasA,Ex,Y,SBrkr,0,1554,2,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,156,73,CWD,Normal
RL,48.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,1577.0,GasA,Ex,Y,SBrkr,0,1577,2,Ex,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,203,39,WD,Normal
RL,48.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1324.0,GasA,Ex,Y,SBrkr,0,1324,2,Gd,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,0,38,New,Partial
RL,48.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,1405.0,GasA,Ex,Y,SBrkr,0,1405,2,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,136,36,WD,Normal
RL,59.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,768.0,GasA,Ex,Y,SBrkr,728,1496,3,Gd,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,100,0,New,Partial
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,768.0,GasA,Ex,Y,SBrkr,768,1536,2,Gd,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,100,38,WD,Normal
RL,58.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,608.0,GasA,Ex,Y,SBrkr,850,1458,2,Gd,Typ,0,Gd,BuiltIn,Fin,2.0,TA,TA,Y,100,33,New,Partial
RL,62.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,738.0,GasA,Ex,Y,SBrkr,757,1495,2,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,100,30,New,Partial
RL,63.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,698.0,GasA,Ex,Y,SBrkr,1048,1746,2,Gd,Typ,1,Gd,BuiltIn,Unf,3.0,TA,TA,Y,0,34,New,Partial
RL,88.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,Unf,1326.0,GasA,Ex,Y,SBrkr,0,1326,2,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,120,23,WD,Normal
RL,72.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,752.0,GasA,Ex,Y,SBrkr,752,1504,2,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,100,32,New,Partial
RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,728.0,GasA,Ex,Y,SBrkr,728,1456,2,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,100,24,New,Partial
RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1246.0,GasA,Ex,Y,SBrkr,0,1258,2,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,New,Partial
